customer_tweet_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at
57002,@115858 tf y’all doing about this “I️ “ Issue?!!!!!!,Wed Nov 01 19:18:58 +0000 2017,57001,@128913 We're happy to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 19:44:32 +0000 2017
57488,"@AppleSupport Hi, do you have french support ?
I want to change my delivery address on an order placed
Thanls",Wed Nov 01 19:35:57 +0000 2017,57487,@129040 We'd be happy to get you pointed in the right direction. Could you DM us what country you are in? https://t.co/GDrqU22YpT,Wed Nov 01 20:12:11 +0000 2017
58174,@115858 updated to 11.1 on iPhone 7 and now it won’t connect to the App Store. Known issue?,Wed Nov 01 19:32:35 +0000 2017,58173,@129208 Help is here. We're not reporting any outage at this time: https://t.co/7NVrDovSd8 Any issues connecting to the iTunes Store?,Wed Nov 01 20:15:33 +0000 2017
58804,"@AppleSupport @129388 I’m getting this I️ to A? thing too, running 11.1",Thu Nov 02 20:53:28 +0000 2017,58806,@129389 We'd like to offer you some guidance. Send us a DM to discuss this issue further. https://t.co/GDrqU22YpT,Thu Nov 02 22:37:35 +0000 2017
58811,"@129392 Haha so am I️, I️ even reset my keyboard and my phone... help @AppleSupport",Wed Nov 01 19:56:14 +0000 2017,58809,"@129391 We can definitely partner with you to get this resolved. To begin, tell us which device you’re noticing this on.",Wed Nov 01 20:37:00 +0000 2017
58851,@AppleSupport Network connection ✅ Latest software ✅ AppStore setting ✅ Date and time sync ✅,Wed Nov 01 21:41:14 +0000 2017,58852,@129401 OK. Let us know in DM if this continues after restarting your iPhone: https://t.co/GDrqU22YpT,Wed Nov 01 22:22:01 +0000 2017
59603,"@AppleSupport Yes unresponsive, i have blank screan, need to force close, and open again messages. Thanks",Wed Nov 01 21:36:31 +0000 2017,59604,"@129597 Thanks for those details. To help isolate the issue, can you tell us which version of iOS 11 your device is on?",Wed Nov 01 22:12:58 +0000 2017
60311,@AppleSupport Working now,Wed Nov 01 20:23:10 +0000 2017,60310,@121480 Awesome! Let us know if you need help in the future.,Wed Nov 01 21:04:27 +0000 2017
60327,@AppleSupport 11.0.3,Thu Nov 02 02:38:49 +0000 2017,60329,@129795 Thanks. Please send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT,Thu Nov 02 03:28:00 +0000 2017
60333,@AppleSupport I think it’s fixed...thank you,Wed Nov 01 22:25:49 +0000 2017,60335,"@129797 You’re welcome! If you have any other issues, let us know. We’re available every day from 5 a.m. to 8 p.m. Pacific time.",Wed Nov 01 23:24:56 +0000 2017
61066,@AppleSupport can you tell me why it keeps coming up my storage is nearly full no matter HOW MUCH or WHAT I delete? ☹️,Wed Nov 01 20:42:32 +0000 2017,61065,@129977 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Nov 01 21:23:57 +0000 2017
61073,@AppleSupport It still says preparing for shipment :/,Wed Nov 01 21:23:54 +0000 2017,61075,"@129980 OK, great. Have you checked other email folders? If so, please contact our Sales Support Team here: https://t.co/8yjRd1Xo0i",Wed Nov 01 22:05:00 +0000 2017
61347,"@AppleSupport Yeah But Half My Apps Disapear &amp;Or Don’t Show (Since IOS11),Even Right After I Downloaded Them,It’s Random,But App Store Randomly Seems To Hide/Show Purchases",Sun Nov 26 00:38:45 +0000 2017,61345,@130046 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,Sun Nov 26 00:52:29 +0000 2017
61409,"My iPhone is acting up!! What the fuck? I paid $700 last year for this phone, now it's glitching and being slow? @115858 fix this",Fri Nov 24 18:32:11 +0000 2017,61408,@130049 We know how important it is to have your device working as expected. Let's look into this together. Can you confirm the iOS version that is installed? This can be located in Settings &gt; General &gt; About &gt; Version.,Fri Nov 24 18:52:53 +0000 2017
62205,"New iphone update; none of my charging cables work. I'm at school &amp; phone is about to die. Hey @115858, @122609 is looking like my next move",Wed Nov 01 20:58:42 +0000 2017,62202,@130246 Let's get your iPhone charging again. Which model is it and does it have iOS 11.1 installed? Any steps tried?,Wed Nov 01 21:43:32 +0000 2017
62232,"@115858 you did it again and hit me in the night with an update and I lost my numbers again. Yes, turned phone on/off a bunch. Killing me 🍎",Wed Nov 01 21:00:32 +0000 2017,62231,@130252 Let's help get this resolved. Please reach out to us via DM and we can go from there. https://t.co/GDrqU22YpT,Wed Nov 01 21:39:28 +0000 2017
62235,Why does my iPhone keep randomly vibrating? @AppleSupport #FirstWorldProblems,Wed Nov 01 20:42:58 +0000 2017,62233,@130253 Thank you for reaching out. May we ask which iPhone you're currently using?,Wed Nov 01 21:38:29 +0000 2017
63161,@AppleSupport @115858 @116333 i️ can't properly use my phone can u fix this send me a new phone DO SOMETHINg IM LOSING MY MIND https://t.co/wqPsWFLvZr,Wed Nov 01 21:21:10 +0000 2017,63160,@130482 Hello. We'll be glad to check into this with you. Please click here to DM us: https://t.co/GDrqU22YpT,Wed Nov 01 21:59:01 +0000 2017
63197,"@AppleSupport Very frustrating Apple watch software update, anyone else having this issue? https://t.co/pMAHLfAGnD",Tue Oct 31 21:20:44 +0000 2017,63196,@130497 The update can depend on your Wi-Fi network speed. How long has the update been in progress?,Tue Oct 31 21:27:31 +0000 2017
81832,"yo @115858 I just bought ya iPhone 7 just like 2 weeks ago and the battery already dies quicker than @4870 dog taking a fat shit, instead of not having a headphone jack, make a better battery, period",Thu Nov 30 04:58:40 +0000 2017,81831,@134127 We understand how important a good battery life is. We can help you. Send us a DM and we'll look into this further. https://t.co/GDrqU22YpT,Thu Nov 30 13:36:23 +0000 2017
81967,Garageband and Premier having different things that I can’t do on the other give me a headache @115858 you’re a top corporation in technology and your Garbageband can’t do a simple fill left with right and right with left I can’t balance the headphones what the hell,Thu Nov 30 05:05:52 +0000 2017,81966,"@134134 Hey there! It's important to have balanced sound, so we'd love to help and recommend that you reach out to our Garage Band experts directly so they can guide you to find this option. Click here to get started: https://t.co/IBIY3vMgPj",Thu Nov 30 13:33:00 +0000 2017
81982,@AppleSupport What is 'profile' and 'Secure' in iCloud? https://t.co/JqToSmfVv2,Thu Nov 30 04:47:41 +0000 2017,81981,@134137 Let's find out. Send us a DM with your software version to get started. https://t.co/GDrqU22YpT,Thu Nov 30 13:32:28 +0000 2017
82032,Thanks @115817 for loosing my iPhone X and for @115858 for not sending me a new one,Thu Nov 30 04:31:04 +0000 2017,82031,@134153 We'd like to look into this with you. Let's hop in DM. Click here: https://t.co/GDrqU22YpT,Thu Nov 30 13:22:00 +0000 2017
84170,WHY IS MY AUTOCORRECT CORRECTING “it” to “I.T” all of a sudden😡😡 it’s just creepy and very annoying honestly. @115858,Thu Nov 30 07:18:35 +0000 2017,84168,"@134509 We totally get that, but no worries, we can help! Let's start by having you tell us which iOS version is running under Settings &gt; General &gt; About. We'll get started there.",Thu Nov 30 14:10:29 +0000 2017
84173,"not that anyone contacts me anyways but if you're thinking about it, don't bc my phone is broken!!! don't worry i only wasted my entire night talking to @115858 and when i did what they told me to do, my phone turned off and now it won't turn back on:)))",Thu Nov 30 07:27:25 +0000 2017,84172,@134510 We'd be happy to look into this issue with your iPhone. Please meet us in DM and we'll get to work sorting things out. https://t.co/GDrqU22YpT,Thu Nov 30 14:10:29 +0000 2017
84190,"@AppleSupport It’s seems to work fine but just plays all songs on shuffle, even if I press the first song on an album.",Thu Nov 30 06:57:32 +0000 2017,84189,@134515 Check to see if shuffle is selected. Follow these steps and let us know the result: https://t.co/NhXCO1Hh4z,Thu Nov 30 14:07:36 +0000 2017
87034,"@AppleSupport Hi, ever since I download the new iOS my home button isn't working!",Thu Nov 30 09:22:02 +0000 2017,87033,"@135047 The Home Button is very important, so we will do everything we can to get it working.  Which iOS version are you running?  You can check under Settings &gt; General &gt; About.  Have you restarted? https://t.co/OWRDHWSt4h",Thu Nov 30 14:32:33 +0000 2017
87043,@AppleSupport it's saying that activation is unsuccessful :////,Thu Nov 30 15:00:15 +0000 2017,87045,@135051 Thanks. Let's work through the steps here to see if we can get it activated for you: https://t.co/jhvYu3nzpA Please DM us if the issue continues. https://t.co/GDrqU22YpT,Thu Nov 30 15:59:00 +0000 2017
87071,"@AppleSupport I’ve restarted both, also un-paired then re-paired the watch.",Tue Nov 28 22:53:50 +0000 2017,87070,@135060 Got it. When did you first notice that the two devices were not talking to each other. Do the two devices communicate through other apps such as Messages?,Tue Nov 28 23:04:24 +0000 2017
87159,@AppleSupport Thank you for that but I followed those steps but I’m still receiving texts.,Thu Nov 30 16:35:10 +0000 2017,87161,@135073 Then the best bet would be to reach out to your carrier about this issue.,Thu Nov 30 16:58:30 +0000 2017
87178,Thanks @115858 for deciding the new update should include making the default sound for new alarms ‘none’. Found out the hard way this morning having set it for an early breakfast meeting. #fail 🚨😴,Thu Nov 30 07:55:51 +0000 2017,87176,@135077 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 30 14:21:00 +0000 2017
90262,"Dear @AppleSupport, we noticed a *HUGE* security issue at MacOS High Sierra. Anyone can login as ""root"" with empty password after clicking on login button several times. Are you aware of it @115858?",Tue Nov 28 18:38:37 +0000 2017,90292,"@135589 Thanks for reaching out. Send us a DM, and we'll look further into this with you. https://t.co/GDrqU22YpT",Tue Nov 28 19:04:37 +0000 2017
90533,"@AppleSupport @122232 @122232 It’s been 3 days, I can’t get hold of anyone at your company and my parcel is lost in the abyss of your system… what’s going on?",Thu Nov 30 12:27:55 +0000 2017,90531,@135590 Are you using the link from the previous message?,Thu Nov 30 15:08:00 +0000 2017
90540,"@AppleSupport I got message notifications but doesn’t show messages in the actual app, been happening since I updated",Thu Nov 30 12:30:51 +0000 2017,90539,@135592 We'd be happy to help. What is the actual version you have installed? You can check in Settings &gt; General &gt; About. Tell us more about what's happening in DM. https://t.co/GDrqU22YpT,Thu Nov 30 15:07:28 +0000 2017
90627,@AppleSupport Having loads of issues with bluetooth audio streaming since iOS11 in combination with @318 @115888 @135616 updated apps,Sat Nov 18 05:37:26 +0000 2017,90626,@135615 We'll do everything we can to help out. What version of iOS 11 is running and on what device? Are you having issues connecting to a specific Bluetooth device?,Sat Nov 18 13:55:29 +0000 2017
90632,"@AppleSupport I purchased a Macbook Pro 13"" Touchbar and within 4 days discovered keys were going hard, not inputting properly - should this machine be immediately replaced. If it has to go into a repair centre first, can you say why?",Thu Nov 30 10:53:41 +0000 2017,90631,@135618 Thanks for reaching out. We can definitely look into your optoins with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 30 14:56:29 +0000 2017
90651,"I️ updated my phone recently. The I️ thing never happened to me when it apparently happened to literally everyone else. And NOW it happens? 

Hurry with the next update @115858",Thu Nov 30 11:28:52 +0000 2017,90650,@135625 We'd love to help with this. DM us the exact version of the operating system you're using and which model of iPhone and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 30 14:53:32 +0000 2017
90666,"@AppleSupport I'm trying to recover my Apple ID and when I do it says ""cannot verify account we apologise but we are unable to verify your account information online""",Thu Nov 30 10:43:26 +0000 2017,90665,@135631 Being able to access your Apple ID is important. Reach out to the Apple ID team to help take a closer look here: https://t.co/UJm15vmMM2,Thu Nov 30 14:51:33 +0000 2017
92633,@136052 @AppleSupport My alarms have been going off silently the last few days. Have yet to figure out why.,Thu Nov 30 14:06:49 +0000 2017,92631,"@136051 We'd be happy to help you with this. Can you tell us which model iPhone, and iOS version you are currently using please?",Thu Nov 30 15:34:30 +0000 2017
92646,@115858 @AppleSupport anything I can do about this? https://t.co/wnjMy30i7M,Thu Nov 30 13:36:37 +0000 2017,92645,@130471 Always happy to help. This might be helpful in getting that case in order there: https://t.co/95FB0vc1dM,Thu Nov 30 15:33:02 +0000 2017
92658,"@AppleSupport can you please tell me how you transfer for example, videos from PC to my iPhone. I have tried various ways but none have worked. Movies/ Videos bar appears blank in iTunes..",Thu Nov 30 13:49:50 +0000 2017,92657,@136060 We'd be happy to help. Which version of iTunes are you running? What is happening when you try to sync them to your iPhone?,Thu Nov 30 15:31:30 +0000 2017
92663,"@AppleSupport thanks.
I read the document &amp; as it is a 3-series watch I’ve checked the settings as instructed - they were set correctly
Do I need to go through the recalibration process as per a 1-series watch?
Why doesn’t Health app just point to same XML field as Activity app?",Thu Nov 30 15:44:55 +0000 2017,92665,@136062 Thank you for those details. Have you restarted both your iPhone and your Apple Watch since noticing this? DM us and let us know. https://t.co/GDrqU22YpT,Thu Nov 30 16:14:00 +0000 2017
92710,@AppleSupport It’s been occurring for about a week and I just updated my to IOS 11 today to try to fix it and tried resetting my settings but nothing worked,Thu Nov 30 21:46:19 +0000 2017,92712,"@136073 Thanks for the information. We'd like to confirm we have all the specific details we need. Please meet us in DM, so we can further assist: https://t.co/GDrqU22YpT",Thu Nov 30 21:56:00 +0000 2017
92747,@AppleSupport Thank you!!,Thu Nov 30 16:29:34 +0000 2017,92749,"@136089 You're welcome, thanks!",Thu Nov 30 17:03:00 +0000 2017
92774,@AppleSupport please provide me a list of Apple authorised service centres in the state of Punjab (India). Thanks.,Thu Nov 30 12:46:09 +0000 2017,92773,@136095 We'd be happy to provide you with our Apple Authorized Service provider in your area. Please check this link for more info: https://t.co/pMByj0ZEGM,Thu Nov 30 15:17:00 +0000 2017
92789,@AppleSupport My gripe is not that I don’t know how to return items or anything like that. It is that the colour advertised is very different from the finished product.,Thu Nov 30 16:14:41 +0000 2017,92791,@136099 Understood. Please provide feedback about this here:  https://t.co/eTPVYVFyd8,Thu Nov 30 16:48:40 +0000 2017
